img_file_name,action,episode,step,reward
5871.jpg, 4, 2, 1629, 2
5872.jpg, 3, 2, 1630, 2
5873.jpg, 3, 2, 1631, 2
5874.jpg, 3, 2, 1632, 3
5875.jpg, 3, 2, 1633, 2
5876.jpg, 3, 2, 1634, 3
5877.jpg, 3, 2, 1635, 2
5878.jpg, 3, 2, 1636, 3
5879.jpg, 3, 2, 1637, 2
5880.jpg, 3, 2, 1638, 3
5881.jpg, 3, 2, 1639, 2
5882.jpg, 3, 2, 1640, 3
5883.jpg, 3, 2, 1641, 2
5884.jpg, 3, 2, 1642, 3
5885.jpg, 3, 2, 1643, 2
5886.jpg, 3, 2, 1644, 3
5887.jpg, 3, 2, 1645, 2
5888.jpg, 3, 2, 1646, 3
5889.jpg, 3, 2, 1647, 2
5890.jpg, 3, 2, 1648, 3
5891.jpg, 3, 2, 1649, 2
5892.jpg, 3, 2, 1650, 3
5893.jpg, 3, 2, 1651, 2
5894.jpg, 3, 2, 1652, 3
5895.jpg, 3, 2, 1653, 2
5896.jpg, 3, 2, 1654, 2
5897.jpg, 3, 2, 1655, 2
5898.jpg, 3, 2, 1656, 3
5899.jpg, 3, 2, 1657, 2
5900.jpg, 3, 2, 1658, 3
5901.jpg, 3, 2, 1659, 2
5902.jpg, 3, 2, 1660, 3
5903.jpg, 3, 2, 1661, 2
5904.jpg, 3, 2, 1662, 3
5905.jpg, 3, 2, 1663, 2
5906.jpg, 3, 2, 1664, 3
5907.jpg, 3, 2, 1665, 2
5908.jpg, 3, 2, 1666, 3
5909.jpg, 3, 2, 1667, 2
5910.jpg, 3, 2, 1668, 3
5911.jpg, 3, 2, 1669, 2
5912.jpg, 3, 2, 1670, 3
5913.jpg, 4, 2, 1671, 2
5914.jpg, 4, 2, 1672, 3
5915.jpg, 4, 2, 1673, 2
5916.jpg, 4, 2, 1674, 3
5917.jpg, 4, 2, 1675, 2
5918.jpg, 4, 2, 1676, 3
5919.jpg, 4, 2, 1677, 2
5920.jpg, 4, 2, 1678, 2
5921.jpg, 4, 2, 1679, 2
5922.jpg, 4, 2, 1680, 3
5923.jpg, 4, 2, 1681, 2
5924.jpg, 4, 2, 1682, 3
5925.jpg, 4, 2, 1683, 2
5926.jpg, 4, 2, 1684, 3
5927.jpg, 4, 2, 1685, 2
5928.jpg, 4, 2, 1686, 3
5929.jpg, 4, 2, 1687, 2
5930.jpg, 4, 2, 1688, 3
5931.jpg, 4, 2, 1689, 2
5932.jpg, 4, 2, 1690, 3
5933.jpg, 4, 2, 1691, 2
5934.jpg, 4, 2, 1692, 3
5935.jpg, 4, 2, 1693, 2
5936.jpg, 4, 2, 1694, 3
5937.jpg, 4, 2, 1695, 2
5938.jpg, 4, 2, 1696, 3
5939.jpg, 4, 2, 1697, 2
5940.jpg, 4, 2, 1698, 3
5941.jpg, 4, 2, 1699, 2
5942.jpg, 4, 2, 1700, 3
5943.jpg, 4, 2, 1701, 2
5944.jpg, 4, 2, 1702, 2
5945.jpg, 4, 2, 1703, 2
5946.jpg, 3, 2, 1704, 3
5947.jpg, 3, 2, 1705, 2
5948.jpg, 3, 2, 1706, 3
5949.jpg, 3, 2, 1707, 2
5950.jpg, 3, 2, 1708, 3
5951.jpg, 3, 2, 1709, 2
5952.jpg, 3, 2, 1710, 3
5953.jpg, 3, 2, 1711, 2
5954.jpg, 3, 2, 1712, 3
5955.jpg, 4, 2, 1713, 2
5956.jpg, 4, 2, 1714, 2
5957.jpg, 4, 2, 1715, 0
5958.jpg, 4, 2, 1716, 0
5959.jpg, 4, 2, 1717, 0
5960.jpg, 4, 2, 1718, 0
5961.jpg, 4, 2, 1719, 0
5962.jpg, 4, 2, 1720, 0
5963.jpg, 4, 2, 1721, 1
5964.jpg, 4, 2, 1722, 0
5965.jpg, 4, 2, 1723, 0
5966.jpg, 4, 2, 1724, 1
5967.jpg, 4, 2, 1725, 0
5968.jpg, 4, 2, 1726, 0
5969.jpg, 4, 2, 1727, 0
5970.jpg, 4, 2, 1728, 1
5971.jpg, 4, 2, 1729, 1
5972.jpg, 4, 2, 1730, 0
5973.jpg, 4, 2, 1731, 1
5974.jpg, 3, 2, 1732, 1
5975.jpg, 3, 2, 1733, 1
5976.jpg, 3, 2, 1734, 1
5977.jpg, 3, 2, 1735, 1
5978.jpg, 3, 2, 1736, 1
5979.jpg, 3, 2, 1737, 1
5980.jpg, 3, 2, 1738, 1
5981.jpg, 3, 2, 1739, 1
5982.jpg, 3, 2, 1740, 1
5983.jpg, 3, 2, 1741, 2
5984.jpg, 3, 2, 1742, 1
5985.jpg, 3, 2, 1743, 2
5986.jpg, 3, 2, 1744, 1
5987.jpg, 3, 2, 1745, 1
5988.jpg, 3, 2, 1746, 2
5989.jpg, 3, 2, 1747, 1
5990.jpg, 3, 2, 1748, 2
5991.jpg, 3, 2, 1749, 1
5992.jpg, 3, 2, 1750, 1
5993.jpg, 3, 2, 1751, 2
5994.jpg, 3, 2, 1752, 1
5995.jpg, 3, 2, 1753, 2
5996.jpg, 3, 2, 1754, 2
5997.jpg, 3, 2, 1755, 1
5998.jpg, 3, 2, 1756, 2
5999.jpg, 3, 2, 1757, 2
6000.jpg, 3, 2, 1758, 2
6001.jpg, 3, 2, 1759, 2
6002.jpg, 3, 2, 1760, 2
6003.jpg, 3, 2, 1761, 2
6004.jpg, 4, 2, 1762, 2
6005.jpg, 4, 2, 1763, 3
6006.jpg, 4, 2, 1764, 2
6007.jpg, 4, 2, 1765, 2
6008.jpg, 4, 2, 1766, 3
6009.jpg, 4, 2, 1767, 2
6010.jpg, 4, 2, 1768, 2
6011.jpg, 4, 2, 1769, 3
6012.jpg, 4, 2, 1770, 2
6013.jpg, 4, 2, 1771, 3
6014.jpg, 4, 2, 1772, 2
6015.jpg, 4, 2, 1773, 3
6016.jpg, 4, 2, 1774, 1
6017.jpg, 4, 2, 1775, 3
6018.jpg, 4, 2, 1776, 2
6019.jpg, 4, 2, 1777, 3
6020.jpg, 4, 2, 1778, 2
6021.jpg, 4, 2, 1779, 3
6022.jpg, 4, 2, 1780, 2
6023.jpg, 4, 2, 1781, 3
6024.jpg, 4, 2, 1782, 2
6025.jpg, 4, 2, 1783, 3
6026.jpg, 4, 2, 1784, 2
6027.jpg, 4, 2, 1785, 3
6028.jpg, 4, 2, 1786, 2
6029.jpg, 4, 2, 1787, 3
6030.jpg, 4, 2, 1788, 2
6031.jpg, 4, 2, 1789, 3
6032.jpg, 4, 2, 1790, 2
6033.jpg, 4, 2, 1791, 3
6034.jpg, 4, 2, 1792, 2
6035.jpg, 4, 2, 1793, 3
6036.jpg, 4, 2, 1794, 2
6037.jpg, 4, 2, 1795, 3
6038.jpg, 4, 2, 1796, 2
6039.jpg, 4, 2, 1797, 3
6040.jpg, 4, 2, 1798, 1
6041.jpg, 4, 2, 1799, 3
6042.jpg, 4, 2, 1800, 2
6043.jpg, 4, 2, 1801, 3
6044.jpg, 4, 2, 1802, 2
6045.jpg, 4, 2, 1803, 3
6046.jpg, 4, 2, 1804, 2
6047.jpg, 4, 2, 1805, 3
6048.jpg, 4, 2, 1806, 2
6049.jpg, 4, 2, 1807, 3
6050.jpg, 4, 2, 1808, 2
6051.jpg, 4, 2, 1809, 3
6052.jpg, 4, 2, 1810, 2
6053.jpg, 4, 2, 1811, 3
6054.jpg, 4, 2, 1812, 2
6055.jpg, 4, 2, 1813, 3
6056.jpg, 4, 2, 1814, 4
6057.jpg, 3, 3, 0, 0
6058.jpg, 3, 3, 1, 0
6059.jpg, 3, 3, 2, 0
6060.jpg, 3, 3, 3, 0
6061.jpg, 3, 3, 4, 0
6062.jpg, 3, 3, 5, 0
6063.jpg, 3, 3, 6, 1
6064.jpg, 3, 3, 7, 0
6065.jpg, 3, 3, 8, 0
6066.jpg, 3, 3, 9, 1
6067.jpg, 3, 3, 10, 0
6068.jpg, 3, 3, 11, 1
6069.jpg, 3, 3, 12, 1
6070.jpg, 3, 3, 13, 0
6071.jpg, 3, 3, 14, 1
6072.jpg, 3, 3, 15, 1
6073.jpg, 3, 3, 16, 1
6074.jpg, 3, 3, 17, 1
6075.jpg, 3, 3, 18, 1
6076.jpg, 3, 3, 19, 1
6077.jpg, 3, 3, 20, 1
6078.jpg, 3, 3, 21, 1
6079.jpg, 3, 3, 22, 0
6080.jpg, 3, 3, 23, 2
6081.jpg, 3, 3, 24, 1
6082.jpg, 3, 3, 25, 1
6083.jpg, 3, 3, 26, 2
6084.jpg, 3, 3, 27, 1
6085.jpg, 3, 3, 28, 2
6086.jpg, 3, 3, 29, 1
6087.jpg, 3, 3, 30, 2
6088.jpg, 3, 3, 31, 2
6089.jpg, 3, 3, 32, 2
6090.jpg, 3, 3, 33, 1
6091.jpg, 3, 3, 34, 2
6092.jpg, 3, 3, 35, 2
6093.jpg, 3, 3, 36, 2
6094.jpg, 3, 3, 37, 2
6095.jpg, 3, 3, 38, 2
6096.jpg, 3, 3, 39, 3
6097.jpg, 4, 3, 40, 2
6098.jpg, 4, 3, 41, 2
6099.jpg, 4, 3, 42, 2
6100.jpg, 4, 3, 43, 3
6101.jpg, 4, 3, 44, 2
6102.jpg, 4, 3, 45, 3
6103.jpg, 4, 3, 46, 1
6104.jpg, 4, 3, 47, 3
6105.jpg, 4, 3, 48, 2
6106.jpg, 4, 3, 49, 3
6107.jpg, 4, 3, 50, 2
6108.jpg, 3, 3, 51, 3
6109.jpg, 3, 3, 52, 2
6110.jpg, 3, 3, 53, 3
6111.jpg, 3, 3, 54, 2
6112.jpg, 3, 3, 55, 3
6113.jpg, 3, 3, 56, 2
6114.jpg, 3, 3, 57, 3
6115.jpg, 3, 3, 58, 2
6116.jpg, 3, 3, 59, 3
6117.jpg, 3, 3, 60, 2
6118.jpg, 3, 3, 61, 3
6119.jpg, 3, 3, 62, 2
6120.jpg, 3, 3, 63, 3
6121.jpg, 3, 3, 64, 2
6122.jpg, 3, 3, 65, 3
6123.jpg, 3, 3, 66, 2
6124.jpg, 3, 3, 67, 3
6125.jpg, 3, 3, 68, 2
6126.jpg, 3, 3, 69, 3
6127.jpg, 3, 3, 70, 1
6128.jpg, 3, 3, 71, 3
6129.jpg, 3, 3, 72, 2
6130.jpg, 3, 3, 73, 3
6131.jpg, 3, 3, 74, 2
6132.jpg, 3, 3, 75, 3
6133.jpg, 3, 3, 76, 2
6134.jpg, 3, 3, 77, 3
6135.jpg, 3, 3, 78, 2
6136.jpg, 3, 3, 79, 3
6137.jpg, 3, 3, 80, 2
6138.jpg, 3, 3, 81, 3
6139.jpg, 3, 3, 82, 2
6140.jpg, 3, 3, 83, 3
6141.jpg, 3, 3, 84, 2
6142.jpg, 3, 3, 85, 3
6143.jpg, 3, 3, 86, 2
6144.jpg, 3, 3, 87, 3
6145.jpg, 3, 3, 88, 2
6146.jpg, 3, 3, 89, 3
6147.jpg, 3, 3, 90, 2
6148.jpg, 3, 3, 91, 3
6149.jpg, 3, 3, 92, 2
6150.jpg, 3, 3, 93, 3
6151.jpg, 3, 3, 94, 1
6152.jpg, 3, 3, 95, 3
6153.jpg, 3, 3, 96, 2
6154.jpg, 3, 3, 97, 3
6155.jpg, 3, 3, 98, 2
6156.jpg, 3, 3, 99, 3
6157.jpg, 3, 3, 100, 2
6158.jpg, 3, 3, 101, 3
6159.jpg, 3, 3, 102, 2
6160.jpg, 3, 3, 103, 3
6161.jpg, 3, 3, 104, 2
6162.jpg, 3, 3, 105, 3
6163.jpg, 3, 3, 106, 2
6164.jpg, 3, 3, 107, 3
6165.jpg, 3, 3, 108, 2
6166.jpg, 3, 3, 109, 3
6167.jpg, 3, 3, 110, 2
6168.jpg, 4, 3, 111, 3
6169.jpg, 4, 3, 112, 2
6170.jpg, 4, 3, 113, 3
6171.jpg, 4, 3, 114, 2
6172.jpg, 4, 3, 115, 3
6173.jpg, 4, 3, 116, 2
6174.jpg, 4, 3, 117, 3
6175.jpg, 4, 3, 118, 1
6176.jpg, 4, 3, 119, 3
6177.jpg, 4, 3, 120, 2
6178.jpg, 4, 3, 121, 3
6179.jpg, 4, 3, 122, 2
6180.jpg, 4, 3, 123, 3
6181.jpg, 3, 3, 124, 2
6182.jpg, 3, 3, 125, 3
6183.jpg, 3, 3, 126, 2
6184.jpg, 3, 3, 127, 3
6185.jpg, 3, 3, 128, 2
6186.jpg, 3, 3, 129, 3
6187.jpg, 3, 3, 130, 2
6188.jpg, 3, 3, 131, 3
6189.jpg, 3, 3, 132, 2
6190.jpg, 3, 3, 133, 3
6191.jpg, 3, 3, 134, 2
6192.jpg, 3, 3, 135, 3
6193.jpg, 3, 3, 136, 2
6194.jpg, 3, 3, 137, 3
6195.jpg, 3, 3, 138, 2
6196.jpg, 3, 3, 139, 3
6197.jpg, 3, 3, 140, 2
6198.jpg, 3, 3, 141, 3
6199.jpg, 3, 3, 142, 1
6200.jpg, 3, 3, 143, 3
6201.jpg, 3, 3, 144, 2
6202.jpg, 4, 3, 145, 3
6203.jpg, 4, 3, 146, 2
6204.jpg, 4, 3, 147, 3
6205.jpg, 4, 3, 148, 2
6206.jpg, 4, 3, 149, 3
6207.jpg, 4, 3, 150, 2
6208.jpg, 4, 3, 151, 3
6209.jpg, 4, 3, 152, 2
6210.jpg, 4, 3, 153, 3
6211.jpg, 4, 3, 154, 2
6212.jpg, 4, 3, 155, 3
6213.jpg, 4, 3, 156, 2
6214.jpg, 4, 3, 157, 3
6215.jpg, 4, 3, 158, 2
6216.jpg, 4, 3, 159, 3
6217.jpg, 4, 3, 160, 2
6218.jpg, 4, 3, 161, 3
6219.jpg, 4, 3, 162, 2
6220.jpg, 4, 3, 163, 3
6221.jpg, 4, 3, 164, 2
6222.jpg, 4, 3, 165, 3
6223.jpg, 4, 3, 166, 1
6224.jpg, 4, 3, 167, 3
6225.jpg, 4, 3, 168, 2
6226.jpg, 4, 3, 169, 3
6227.jpg, 4, 3, 170, 2
6228.jpg, 3, 3, 171, 3
6229.jpg, 3, 3, 172, 2
6230.jpg, 3, 3, 173, 3
6231.jpg, 3, 3, 174, 2
6232.jpg, 3, 3, 175, 3
6233.jpg, 3, 3, 176, 2
6234.jpg, 3, 3, 177, 3
6235.jpg, 3, 3, 178, 2
6236.jpg, 3, 3, 179, 3
6237.jpg, 3, 3, 180, 2
6238.jpg, 3, 3, 181, 3
6239.jpg, 3, 3, 182, 2
6240.jpg, 3, 3, 183, 3
6241.jpg, 3, 3, 184, 2
6242.jpg, 3, 3, 185, 3
6243.jpg, 3, 3, 186, 2
6244.jpg, 3, 3, 187, 3
6245.jpg, 3, 3, 188, 2
6246.jpg, 3, 3, 189, 3
6247.jpg, 3, 3, 190, 1
6248.jpg, 3, 3, 191, 3
6249.jpg, 3, 3, 192, 2
6250.jpg, 3, 3, 193, 3
6251.jpg, 3, 3, 194, 2
6252.jpg, 1, 3, 195, 3
6253.jpg, 1, 3, 196, 2
6254.jpg, 1, 3, 197, 3
6255.jpg, 1, 3, 198, 2
6256.jpg, 1, 3, 199, 3
6257.jpg, 1, 3, 200, 2
6258.jpg, 1, 3, 201, 3
6259.jpg, 1, 3, 202, 2
6260.jpg, 1, 3, 203, 3
6261.jpg, 1, 3, 204, 2
6262.jpg, 1, 3, 205, 3
6263.jpg, 1, 3, 206, 2
6264.jpg, 1, 3, 207, 3
6265.jpg, 1, 3, 208, 2
6266.jpg, 1, 3, 209, 3
6267.jpg, 1, 3, 210, 2
6268.jpg, 1, 3, 211, 3
6269.jpg, 1, 3, 212, 2
6270.jpg, 1, 3, 213, 3
6271.jpg, 1, 3, 214, 0
6272.jpg, 1, 3, 215, 2
6273.jpg, 1, 3, 216, 1
6274.jpg, 1, 3, 217, 2
6275.jpg, 1, 3, 218, 1
6276.jpg, 1, 3, 219, 2
6277.jpg, 1, 3, 220, 1
6278.jpg, 2, 3, 221, 2
6279.jpg, 2, 3, 222, 1
6280.jpg, 2, 3, 223, 2
6281.jpg, 2, 3, 224, 1
6282.jpg, 2, 3, 225, 2
6283.jpg, 2, 3, 226, 1
6284.jpg, 2, 3, 227, 2
6285.jpg, 2, 3, 228, 1
6286.jpg, 2, 3, 229, 2
6287.jpg, 2, 3, 230, 1
6288.jpg, 2, 3, 231, 2
6289.jpg, 2, 3, 232, 1
6290.jpg, 2, 3, 233, 2
6291.jpg, 2, 3, 234, 1
6292.jpg, 2, 3, 235, 2
6293.jpg, 2, 3, 236, 1
6294.jpg, 2, 3, 237, 2
6295.jpg, 2, 3, 238, 0
6296.jpg, 2, 3, 239, 2
6297.jpg, 2, 3, 240, 1
6298.jpg, 2, 3, 241, 2
6299.jpg, 2, 3, 242, 1
6300.jpg, 2, 3, 243, 2
6301.jpg, 2, 3, 244, 1
6302.jpg, 2, 3, 245, 2
6303.jpg, 2, 3, 246, 1
6304.jpg, 2, 3, 247, 2
6305.jpg, 2, 3, 248, 1
6306.jpg, 2, 3, 249, 2
6307.jpg, 2, 3, 250, 1
6308.jpg, 2, 3, 251, 2
6309.jpg, 2, 3, 252, 1
6310.jpg, 2, 3, 253, 2
6311.jpg, 2, 3, 254, 1
6312.jpg, 2, 3, 255, 2
6313.jpg, 2, 3, 256, 1
6314.jpg, 2, 3, 257, 2
6315.jpg, 2, 3, 258, 1
6316.jpg, 2, 3, 259, 2
6317.jpg, 2, 3, 260, 1
6318.jpg, 2, 3, 261, 2
6319.jpg, 2, 3, 262, 0
6320.jpg, 2, 3, 263, 2
6321.jpg, 2, 3, 264, 1
6322.jpg, 2, 3, 265, 2
6323.jpg, 2, 3, 266, 1
6324.jpg, 2, 3, 267, 2
6325.jpg, 2, 3, 268, 1
6326.jpg, 2, 3, 269, 2
6327.jpg, 2, 3, 270, 1
6328.jpg, 2, 3, 271, 2
6329.jpg, 3, 3, 272, 1
6330.jpg, 3, 3, 273, 2
6331.jpg, 3, 3, 274, 1
6332.jpg, 3, 3, 275, 2
6333.jpg, 3, 3, 276, 2
6334.jpg, 3, 3, 277, 1
6335.jpg, 3, 3, 278, 2
6336.jpg, 3, 3, 279, 2
6337.jpg, 3, 3, 280, 2
6338.jpg, 3, 3, 281, 2
6339.jpg, 4, 3, 282, 2
6340.jpg, 4, 3, 283, 2
6341.jpg, 4, 3, 284, 2
6342.jpg, 4, 3, 285, 3
6343.jpg, 4, 3, 286, 1
6344.jpg, 4, 3, 287, 2
6345.jpg, 4, 3, 288, 3
6346.jpg, 4, 3, 289, 2
6347.jpg, 4, 3, 290, 3
6348.jpg, 4, 3, 291, 2
6349.jpg, 4, 3, 292, 3
6350.jpg, 4, 3, 293, 2
6351.jpg, 4, 3, 294, 3
6352.jpg, 4, 3, 295, 2
6353.jpg, 4, 3, 296, 3
6354.jpg, 4, 3, 297, 2
6355.jpg, 4, 3, 298, 3
6356.jpg, 4, 3, 299, 2
6357.jpg, 4, 3, 300, 3
6358.jpg, 4, 3, 301, 2
6359.jpg, 4, 3, 302, 3
6360.jpg, 4, 3, 303, 2
6361.jpg, 4, 3, 304, 3
6362.jpg, 4, 3, 305, 2
6363.jpg, 4, 3, 306, 3
6364.jpg, 4, 3, 307, 2
6365.jpg, 4, 3, 308, 3
6366.jpg, 4, 3, 309, 2
6367.jpg, 4, 3, 310, 2
6368.jpg, 4, 3, 311, 2
6369.jpg, 4, 3, 312, 3
6370.jpg, 4, 3, 313, 2
6371.jpg, 4, 3, 314, 3
6372.jpg, 4, 3, 315, 2
6373.jpg, 4, 3, 316, 3
6374.jpg, 3, 3, 317, 2
6375.jpg, 3, 3, 318, 3
6376.jpg, 3, 3, 319, 2
6377.jpg, 3, 3, 320, 3
6378.jpg, 3, 3, 321, 2
6379.jpg, 3, 3, 322, 3
6380.jpg, 3, 3, 323, 2
6381.jpg, 3, 3, 324, 3
6382.jpg, 3, 3, 325, 2
6383.jpg, 3, 3, 326, 3
6384.jpg, 3, 3, 327, 2
6385.jpg, 3, 3, 328, 3
6386.jpg, 3, 3, 329, 2
6387.jpg, 3, 3, 330, 3
6388.jpg, 3, 3, 331, 2
6389.jpg, 3, 3, 332, 3
6390.jpg, 3, 3, 333, 2
6391.jpg, 3, 3, 334, 2
6392.jpg, 3, 3, 335, 2
6393.jpg, 3, 3, 336, 3
6394.jpg, 3, 3, 337, 2
6395.jpg, 3, 3, 338, 3
6396.jpg, 3, 3, 339, 2
6397.jpg, 3, 3, 340, 3
6398.jpg, 3, 3, 341, 2
6399.jpg, 3, 3, 342, 3
6400.jpg, 3, 3, 343, 2
6401.jpg, 3, 3, 344, 3
6402.jpg, 3, 3, 345, 2
6403.jpg, 3, 3, 346, 3
6404.jpg, 3, 3, 347, 2
6405.jpg, 3, 3, 348, 3
6406.jpg, 3, 3, 349, 2
6407.jpg, 3, 3, 350, 3
6408.jpg, 3, 3, 351, 2
6409.jpg, 3, 3, 352, 3
6410.jpg, 3, 3, 353, 2
6411.jpg, 3, 3, 354, 3
6412.jpg, 3, 3, 355, 2
6413.jpg, 3, 3, 356, 3
6414.jpg, 3, 3, 357, 2
6415.jpg, 3, 3, 358, 2
6416.jpg, 3, 3, 359, 2
6417.jpg, 3, 3, 360, 3
6418.jpg, 3, 3, 361, 2
6419.jpg, 3, 3, 362, 3
6420.jpg, 3, 3, 363, 2
6421.jpg, 3, 3, 364, 3
6422.jpg, 3, 3, 365, 2
6423.jpg, 3, 3, 366, 3
6424.jpg, 3, 3, 367, 2
6425.jpg, 3, 3, 368, 3
6426.jpg, 3, 3, 369, 2
6427.jpg, 3, 3, 370, 3
6428.jpg, 3, 3, 371, 2
6429.jpg, 3, 3, 372, 3
6430.jpg, 3, 3, 373, 2
6431.jpg, 3, 3, 374, 3
6432.jpg, 3, 3, 375, 2
6433.jpg, 3, 3, 376, 3
6434.jpg, 3, 3, 377, 2
6435.jpg, 3, 3, 378, 3
6436.jpg, 3, 3, 379, 2
6437.jpg, 3, 3, 380, 3
6438.jpg, 3, 3, 381, 2
6439.jpg, 3, 3, 382, 2
6440.jpg, 3, 3, 383, 2
6441.jpg, 4, 3, 384, 3
6442.jpg, 4, 3, 385, 2
6443.jpg, 4, 3, 386, 3
6444.jpg, 4, 3, 387, 2
6445.jpg, 4, 3, 388, 3
6446.jpg, 4, 3, 389, 2
6447.jpg, 4, 3, 390, 3
6448.jpg, 4, 3, 391, 2
6449.jpg, 4, 3, 392, 3
6450.jpg, 4, 3, 393, 1
6451.jpg, 4, 3, 394, 0
6452.jpg, 4, 3, 395, 0
6453.jpg, 4, 3, 396, 0
6454.jpg, 4, 3, 397, 0
6455.jpg, 4, 3, 398, 0
6456.jpg, 4, 3, 399, 0
6457.jpg, 4, 3, 400, 0
6458.jpg, 3, 3, 401, 0
6459.jpg, 3, 3, 402, 0
6460.jpg, 3, 3, 403, 0
6461.jpg, 3, 3, 404, 0
6462.jpg, 3, 3, 405, 1
6463.jpg, 3, 3, 406, -1
6464.jpg, 3, 3, 407, 0
6465.jpg, 3, 3, 408, 1
6466.jpg, 3, 3, 409, 0
6467.jpg, 3, 3, 410, 1
6468.jpg, 3, 3, 411, 0
6469.jpg, 3, 3, 412, 1
6470.jpg, 3, 3, 413, 1
6471.jpg, 3, 3, 414, 1
6472.jpg, 3, 3, 415, 0
6473.jpg, 3, 3, 416, 1
6474.jpg, 3, 3, 417, 1
6475.jpg, 3, 3, 418, 1
6476.jpg, 3, 3, 419, 1
6477.jpg, 3, 3, 420, 1
6478.jpg, 3, 3, 421, 2
6479.jpg, 3, 3, 422, 1
6480.jpg, 3, 3, 423, 1
6481.jpg, 3, 3, 424, 1
6482.jpg, 3, 3, 425, 2
6483.jpg, 3, 3, 426, 1
6484.jpg, 3, 3, 427, 2
6485.jpg, 3, 3, 428, 1
6486.jpg, 3, 3, 429, 2
6487.jpg, 3, 3, 430, 1
6488.jpg, 3, 3, 431, 1
6489.jpg, 3, 3, 432, 2
6490.jpg, 3, 3, 433, 2
6491.jpg, 3, 3, 434, 2
6492.jpg, 3, 3, 435, 2
6493.jpg, 3, 3, 436, 2
6494.jpg, 3, 3, 437, 2
6495.jpg, 3, 3, 438, 2
6496.jpg, 3, 3, 439, 2
6497.jpg, 3, 3, 440, 2
6498.jpg, 3, 3, 441, 3
6499.jpg, 3, 3, 442, 2
6500.jpg, 3, 3, 443, 2
6501.jpg, 3, 3, 444, 3
6502.jpg, 3, 3, 445, 2
6503.jpg, 3, 3, 446, 3
6504.jpg, 3, 3, 447, 2
6505.jpg, 3, 3, 448, 3
6506.jpg, 3, 3, 449, 2
6507.jpg, 3, 3, 450, 3
6508.jpg, 3, 3, 451, 2
6509.jpg, 3, 3, 452, 3
6510.jpg, 3, 3, 453, 2
6511.jpg, 3, 3, 454, 2
6512.jpg, 3, 3, 455, 2
6513.jpg, 3, 3, 456, 3
6514.jpg, 3, 3, 457, 2
6515.jpg, 3, 3, 458, 3
6516.jpg, 3, 3, 459, 2
6517.jpg, 3, 3, 460, 3
6518.jpg, 3, 3, 461, 2
6519.jpg, 3, 3, 462, 3
6520.jpg, 3, 3, 463, 2
6521.jpg, 3, 3, 464, 3
6522.jpg, 3, 3, 465, 2
6523.jpg, 3, 3, 466, 3
6524.jpg, 3, 3, 467, 2
6525.jpg, 3, 3, 468, 3
6526.jpg, 3, 3, 469, 2
6527.jpg, 3, 3, 470, 3
6528.jpg, 3, 3, 471, 2
6529.jpg, 3, 3, 472, 3
6530.jpg, 3, 3, 473, 2
6531.jpg, 3, 3, 474, 3
6532.jpg, 3, 3, 475, 2
6533.jpg, 3, 3, 476, 3
6534.jpg, 3, 3, 477, 2
6535.jpg, 3, 3, 478, 2
6536.jpg, 3, 3, 479, 2
6537.jpg, 3, 3, 480, 3
6538.jpg, 3, 3, 481, 2
6539.jpg, 3, 3, 482, 3
6540.jpg, 4, 3, 483, 2
6541.jpg, 4, 3, 484, 3
6542.jpg, 4, 3, 485, 2
6543.jpg, 4, 3, 486, 3
6544.jpg, 4, 3, 487, 2
6545.jpg, 4, 3, 488, 3
6546.jpg, 4, 3, 489, 2
6547.jpg, 4, 3, 490, 3
6548.jpg, 4, 3, 491, 2
6549.jpg, 4, 3, 492, 3
6550.jpg, 4, 3, 493, 2
6551.jpg, 3, 3, 494, 3
6552.jpg, 3, 3, 495, 2
6553.jpg, 3, 3, 496, 3
6554.jpg, 3, 3, 497, 2
6555.jpg, 3, 3, 498, 3
6556.jpg, 3, 3, 499, 2
6557.jpg, 3, 3, 500, 3
6558.jpg, 3, 3, 501, 2
6559.jpg, 3, 3, 502, 2
6560.jpg, 3, 3, 503, 2
6561.jpg, 3, 3, 504, 3
6562.jpg, 3, 3, 505, 2
6563.jpg, 3, 3, 506, 3
6564.jpg, 3, 3, 507, 2
6565.jpg, 3, 3, 508, 3
6566.jpg, 3, 3, 509, 2
6567.jpg, 3, 3, 510, 3
6568.jpg, 3, 3, 511, 2
6569.jpg, 3, 3, 512, 3
6570.jpg, 3, 3, 513, 2
6571.jpg, 3, 3, 514, 3
6572.jpg, 3, 3, 515, 2
6573.jpg, 3, 3, 516, 3
6574.jpg, 3, 3, 517, 2
6575.jpg, 3, 3, 518, 3
6576.jpg, 3, 3, 519, 2
6577.jpg, 3, 3, 520, 3
6578.jpg, 3, 3, 521, 2
6579.jpg, 3, 3, 522, 3
6580.jpg, 3, 3, 523, 2
6581.jpg, 3, 3, 524, 3
6582.jpg, 3, 3, 525, 2
6583.jpg, 3, 3, 526, 2
6584.jpg, 3, 3, 527, 2
6585.jpg, 3, 3, 528, 3
6586.jpg, 3, 3, 529, 2
6587.jpg, 3, 3, 530, 3
6588.jpg, 3, 3, 531, 2
6589.jpg, 3, 3, 532, 3
6590.jpg, 3, 3, 533, 2
6591.jpg, 3, 3, 534, 3
6592.jpg, 3, 3, 535, 2
6593.jpg, 3, 3, 536, 3
6594.jpg, 3, 3, 537, 2
6595.jpg, 3, 3, 538, 3
6596.jpg, 3, 3, 539, 2
